time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,5.76875e+06,5.76875e+06,5.76875e+06,127293,127293,127293,118771,118771,118771,2.22303e+07,2.22303e+07,2.22303e+07,2.07102e+07,2.07102e+07,2.07102e+07,310752,310752,310752,310925,310925,310925,6.03799e+06,6.03799e+06,6.03799e+06,6.34231e+06,6.34231e+06,6.34231e+06,9.26116e+06,9.26116e+06,9.26116e+06,9.26437e+06,9.26437e+06,9.26437e+06,4.62255e+07,4.62255e+07,4.62255e+07,0,0,0,0,0,0
1,5.75937e+06,5.75937e+06,5.75937e+06,129561,129561,129561,120892,120892,120892,2.22031e+07,2.22031e+07,2.22031e+07,2.06833e+07,2.06833e+07,2.06833e+07,316372,316372,316372,316578,316578,316578,6.04178e+06,6.04178e+06,6.04178e+06,6.34626e+06,6.34626e+06,6.34626e+06,9.27048e+06,9.27048e+06,9.27048e+06,9.27388e+06,9.27388e+06,9.27388e+06,4.62469e+07,4.62469e+07,4.62469e+07,619.696,619.696,619.696,581.167,581.167,581.167
2,5.74018e+06,5.74018e+06,5.74018e+06,131166,131166,131166,122416,122416,122416,2.21649e+07,2.21649e+07,2.21649e+07,2.06455e+07,2.06455e+07,2.06455e+07,320632,320632,320632,320941,320941,320941,6.0503e+06,6.0503e+06,6.0503e+06,6.35522e+06,6.35522e+06,6.35522e+06,9.29181e+06,9.29181e+06,9.29181e+06,9.29556e+06,9.29556e+06,9.29556e+06,4.62785e+07,4.62785e+07,4.62785e+07,629.478,629.478,629.478,590.449,590.449,590.449
3,5.71562e+06,5.71562e+06,5.71562e+06,131831,131831,131831,123096,123096,123096,2.21213e+07,2.21213e+07,2.21213e+07,2.06028e+07,2.06028e+07,2.06028e+07,322872,322872,322872,323371,323371,323371,6.06143e+06,6.06143e+06,6.06143e+06,6.36683e+06,6.36683e+06,6.36683e+06,9.3197e+06,9.3197e+06,9.3197e+06,9.32415e+06,9.32415e+06,9.32415e+06,4.63129e+07,4.63129e+07,4.63129e+07,635.696,635.696,635.696,596.544,596.544,596.544
4,5.69061e+06,5.69061e+06,5.69061e+06,131513,131513,131513,122892,122892,122892,2.20783e+07,2.20783e+07,2.20783e+07,2.05614e+07,2.05614e+07,2.05614e+07,322823,322823,322823,323590,323590,323590,6.07276e+06,6.07276e+06,6.07276e+06,6.37843e+06,6.37843e+06,6.37843e+06,9.34798e+06,9.34798e+06,9.34798e+06,9.35366e+06,9.35366e+06,9.35366e+06,4.63506e+07,4.63506e+07,4.63506e+07,637.475,637.475,637.475,598.642,598.642,598.642
5,5.66967e+06,5.66967e+06,5.66967e+06,130352,130352,130352,121922,121922,121922,2.20417e+07,2.20417e+07,2.20417e+07,2.05271e+07,2.05271e+07,2.05271e+07,320642,320642,320642,321720,321720,321720,6.08209e+06,6.08209e+06,6.08209e+06,6.38759e+06,6.38759e+06,6.38759e+06,9.37085e+06,9.37085e+06,9.37085e+06,9.37841e+06,9.37841e+06,9.37841e+06,4.63912e+07,4.63912e+07,4.63912e+07,634.808,634.808,634.808,596.693,596.693,596.693
6,5.65618e+06,5.65618e+06,5.65618e+06,128619,128619,128619,120425,120425,120425,2.20157e+07,2.20157e+07,2.20157e+07,2.05042e+07,2.05042e+07,2.05042e+07,316858,316858,316858,318233,318233,318233,6.08778e+06,6.08778e+06,6.08778e+06,6.39252e+06,6.39252e+06,6.39252e+06,9.38394e+06,9.38394e+06,9.38394e+06,9.39401e+06,9.39401e+06,9.39401e+06,4.64335e+07,4.64335e+07,4.64335e+07,628.484,628.484,628.484,591.351,591.351,591.351
7,5.65193e+06,5.65193e+06,5.65193e+06,126655,126655,126655,118693,118693,118693,2.20025e+07,2.20025e+07,2.20025e+07,2.04949e+07,2.04949e+07,2.04949e+07,312216,312216,312216,313820,313820,313820,6.08896e+06,6.08896e+06,6.08896e+06,6.39235e+06,6.39235e+06,6.39235e+06,9.38491e+06,9.38491e+06,9.38491e+06,9.39796e+06,9.39796e+06,9.39796e+06,4.64758e+07,4.64758e+07,4.64758e+07,619.853,619.853,619.853,583.777,583.777,583.777
8,5.65708e+06,5.65708e+06,5.65708e+06,124791,124791,124791,117020,117020,117020,2.20023e+07,2.20023e+07,2.20023e+07,2.04989e+07,2.04989e+07,2.04989e+07,307520,307520,307520,309234,309234,309234,6.08557e+06,6.08557e+06,6.08557e+06,6.38711e+06,6.38711e+06,6.38711e+06,9.37367e+06,9.37367e+06,9.37367e+06,9.38988e+06,9.38988e+06,9.38988e+06,4.65163e+07,4.65163e+07,4.65163e+07,610.498,610.498,610.498,575.353,575.353,575.353
9,5.67031e+06,5.67031e+06,5.67031e+06,123306,123306,123306,115647,115647,115647,2.20133e+07,2.20133e+07,2.20133e+07,2.05142e+07,2.05142e+07,2.05142e+07,303481,303481,303481,305158,305158,305158,6.07826e+06,6.07826e+06,6.07826e+06,6.37764e+06,6.37764e+06,6.37764e+06,9.35207e+06,9.35207e+06,9.35207e+06,9.37127e+06,9.37127e+06,9.37127e+06,4.65535e+07,4.65535e+07,4.65535e+07,601.927,601.927,601.927,567.417,567.417,567.417
