time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.18579e+06,2.18579e+06,2.18579e+06,3830.87,3830.87,3830.87,3955,3955,3955,3.10676e+06,3.10676e+06,3.10676e+06,3.30314e+06,3.30314e+06,3.30314e+06,3684.85,3684.85,3684.85,3578.03,3578.03,3578.03,289102,289102,289102,280087,280087,280087,269616,269616,269616,261748,261748,261748,1.16997e+08,1.16997e+08,1.16997e+08,0,0,0,0,0,0
1,2.18819e+06,2.18819e+06,2.18819e+06,3898.77,3898.77,3898.77,4024.69,4024.69,4024.69,3.10678e+06,3.10678e+06,3.10678e+06,3.30317e+06,3.30317e+06,3.30317e+06,3748.83,3748.83,3748.83,3639.82,3639.82,3639.82,289189,289189,289189,280170,280170,280170,269688,269688,269688,261819,261819,261819,1.16994e+08,1.16994e+08,1.16994e+08,5.25203,5.25203,5.25203,9.73294,9.73294,9.73294
2,2.19028e+06,2.19028e+06,2.19028e+06,3956.32,3956.32,3956.32,4083.24,4083.24,4083.24,3.10668e+06,3.10668e+06,3.10668e+06,3.30307e+06,3.30307e+06,3.30307e+06,3800.43,3800.43,3800.43,3689.15,3689.15,3689.15,289435,289435,289435,280408,280408,280408,269902,269902,269902,262027,262027,262027,1.17e+08,1.17e+08,1.17e+08,5.33528,5.33528,5.33528,9.88574,9.88574,9.88574
3,2.19211e+06,2.19211e+06,2.19211e+06,4004.22,4004.22,4004.22,4131.64,4131.64,4131.64,3.10648e+06,3.10648e+06,3.10648e+06,3.30287e+06,3.30287e+06,3.30287e+06,3842.88,3842.88,3842.88,3729.39,3729.39,3729.39,289806,289806,289806,280770,280770,280770,270227,270227,270227,262340,262340,262340,1.17006e+08,1.17006e+08,1.17006e+08,5.40412,5.40412,5.40412,10.0111,10.0111,10.0111
4,2.19373e+06,2.19373e+06,2.19373e+06,4044.36,4044.36,4044.36,4171.93,4171.93,4171.93,3.10621e+06,3.10621e+06,3.10621e+06,3.30259e+06,3.30259e+06,3.30259e+06,3878.1,3878.1,3878.1,3762.55,3762.55,3762.55,290276,290276,290276,281231,281231,281231,270638,270638,270638,262735,262735,262735,1.17011e+08,1.17011e+08,1.17011e+08,5.46131,5.46131,5.46131,10.1145,10.1145,10.1145
5,2.19517e+06,2.19517e+06,2.19517e+06,4078.18,4078.18,4078.18,4205.71,4205.71,4205.71,3.10588e+06,3.10588e+06,3.10588e+06,3.30225e+06,3.30225e+06,3.30225e+06,3907.47,3907.47,3907.47,3790.04,3790.04,3790.04,290824,290824,290824,281768,281768,281768,271116,271116,271116,263192,263192,263192,1.17017e+08,1.17017e+08,1.17017e+08,5.50914,5.50914,5.50914,10.2005,10.2005,10.2005
6,2.19645e+06,2.19645e+06,2.19645e+06,4106.86,4106.86,4106.86,4234.23,4234.23,4234.23,3.10552e+06,3.10552e+06,3.10552e+06,3.30187e+06,3.30187e+06,3.30187e+06,3932.11,3932.11,3932.11,3812.98,3812.98,3812.98,291430,291430,291430,282366,282366,282366,271646,271646,271646,263696,263696,263696,1.17023e+08,1.17023e+08,1.17023e+08,5.54937,5.54937,5.54937,10.2724,10.2724,10.2724
7,2.19761e+06,2.19761e+06,2.19761e+06,4131.3,4131.3,4131.3,4258.48,4258.48,4258.48,3.10512e+06,3.10512e+06,3.10512e+06,3.30145e+06,3.30145e+06,3.30145e+06,3952.86,3952.86,3952.86,3832.24,3832.24,3832.24,292082,292082,292082,283010,283010,283010,272214,272214,272214,264237,264237,264237,1.17029e+08,1.17029e+08,1.17029e+08,5.58339,5.58339,5.58339,10.333,10.333,10.333
8,2.19865e+06,2.19865e+06,2.19865e+06,4152.24,4152.24,4152.24,4279.2,4279.2,4279.2,3.10471e+06,3.10471e+06,3.10471e+06,3.30102e+06,3.30102e+06,3.30102e+06,3970.41,3970.41,3970.41,3848.48,3848.48,3848.48,292768,292768,292768,283688,283688,283688,272811,272811,272811,264803,264803,264803,1.17035e+08,1.17035e+08,1.17035e+08,5.6123,5.6123,5.6123,10.3844,10.3844,10.3844
9,2.1996e+06,2.1996e+06,2.1996e+06,4170.23,4170.23,4170.23,4296.99,4296.99,4296.99,3.10428e+06,3.10428e+06,3.10428e+06,3.30057e+06,3.30057e+06,3.30057e+06,3985.3,3985.3,3985.3,3862.23,3862.23,3862.23,293478,293478,293478,284392,284392,284392,273428,273428,273428,265387,265387,265387,1.17041e+08,1.17041e+08,1.17041e+08,5.63696,5.63696,5.63696,10.4282,10.4282,10.4282
